Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Gold Coast Mk4,4217,1760450400,2025-10-15 00:00:00,-27.96497,153.43887,1.27,1.96,11.11,6.11,20.68,117.9,0.07,100.84
Gold Coast Mk4,4217,1760452200,2025-10-15 00:30:00,-27.96489,153.43884,1.21,1.93,10.53,5.99,20.77,120.98,0.05,21.54
Gold Coast Mk4,4217,1760454000,2025-10-15 01:00:00,-27.96486,153.43882,1.22,2.09,11.11,5.94,20.81,120.27,0.04,51.16
Gold Coast Mk4,4217,1760455800,2025-10-15 01:30:00,-27.96483,153.43882,1.22,1.97,11.11,6.09,20.72,118.95,0.02,65.85
Gold Coast Mk4,4217,1760457600,2025-10-15 02:00:00,-27.96482,153.4388,1.09,1.71,10.0,5.68,20.72,119.57,0.05,264.44
Gold Coast Mk4,4217,1760459400,2025-10-15 02:30:00,-27.96475,153.43878,1.19,1.78,10.53,6.17,20.72,119.66,0.05,71.38
Gold Coast Mk4,4217,1760461200,2025-10-15 03:00:00,-27.96473,153.43876,1.21,1.84,10.53,6.06,20.64,116.58,0.01,124.22
Gold Coast Mk4,4217,1760463000,2025-10-15 03:30:00,-27.96471,153.43878,1.16,2.14,11.11,5.79,20.5,118.34,0.03,109.1
Gold Coast Mk4,4217,1760464800,2025-10-15 04:00:00,-27.96468,153.43878,1.23,2.1,10.53,6.01,20.37,115.17,0.03,63.38
Gold Coast Mk4,4217,1760466600,2025-10-15 04:30:00,-27.96465,153.43878,1.17,1.96,10.0,5.93,20.37,116.14,0.03,34.11
Gold Coast Mk4,4217,1760468400,2025-10-15 05:00:00,-27.96467,153.43878,1.12,1.77,10.53,5.85,20.33,117.2,0.01,244.22
Gold Coast Mk4,4217,1760470200,2025-10-15 05:30:00,-27.96467,153.43876,1.26,2.18,10.0,6.04,20.33,117.55,0.01,138.99
Gold Coast Mk4,4217,1760472000,2025-10-15 06:00:00,-27.96467,153.43878,1.15,1.77,10.0,6.19,20.33,114.65,0.01,303.82
Gold Coast Mk4,4217,1760473800,2025-10-15 06:30:00,-27.96465,153.43876,1.23,2.31,10.53,5.99,20.37,116.23,0.06,317.98
Gold Coast Mk4,4217,1760475600,2025-10-15 07:00:00,-27.96465,153.43876,1.16,1.89,10.0,6.2,20.37,116.23,0.04,251.78
Gold Coast Mk4,4217,1760477400,2025-10-15 07:30:00,-27.96464,153.43876,1.14,1.8,10.53,6.08,20.46,116.58,0.01,275.25
Gold Coast Mk4,4217,1760479200,2025-10-15 08:00:00,-27.96462,153.43878,1.12,1.79,11.11,6.0,20.55,116.84,0.04,295.56
Gold Coast Mk4,4217,1760481000,2025-10-15 08:30:00,-27.96459,153.43876,1.13,1.9,11.11,6.07,20.68,116.14,0.04,258.02
Gold Coast Mk4,4217,1760482800,2025-10-15 09:00:00,-27.96462,153.43878,1.06,1.55,11.11,5.81,20.94,116.23,0.04,161.67
Gold Coast Mk4,4217,1760484600,2025-10-15 09:30:00,-27.96462,153.43876,1.05,1.63,10.53,5.66,20.9,120.36,0.02,228.57
Gold Coast Mk4,4217,1760486400,2025-10-15 10:00:00,-27.96465,153.43876,0.95,1.52,10.53,5.09,21.12,116.76,0.03,229.19
Gold Coast Mk4,4217,1760488200,2025-10-15 10:30:00,-27.96468,153.43876,1.0,1.65,9.09,4.96,20.99,97.5,0.04,181.27
Gold Coast Mk4,4217,1760490000,2025-10-15 11:00:00,-27.96477,153.43874,0.99,1.7,10.53,4.72,20.94,115.17,0.05,234.99
Gold Coast Mk4,4217,1760491800,2025-10-15 11:30:00,-27.96485,153.43874,1.0,1.66,11.76,4.6,21.16,118.07,0.1,205.36
Gold Coast Mk4,4217,1760493600,2025-10-15 12:00:00,-27.96495,153.4388,0.98,1.55,8.33,4.43,21.16,93.2,0.14,211.6
Gold Coast Mk4,4217,1760495400,2025-10-15 12:30:00,-27.965,153.43882,1.02,1.75,11.11,4.5,21.16,119.39,0.17,211.43
Gold Coast Mk4,4217,1760497200,2025-10-15 13:00:00,-27.96501,153.43884,0.95,1.55,11.11,4.37,21.3,122.65,0.18,204.66
Gold Coast Mk4,4217,1760499000,2025-10-15 13:30:00,-27.96504,153.43889,1.03,1.59,9.09,4.36,21.21,94.43,0.17,190.42
Gold Coast Mk4,4217,1760500800,2025-10-15 14:00:00,-27.96504,153.43891,1.0,1.53,10.0,4.48,21.21,117.37,0.08,181.1
Gold Coast Mk4,4217,1760502600,2025-10-15 14:30:00,-27.96507,153.43893,0.96,1.69,10.53,4.44,21.21,119.75,0.1,153.23
Gold Coast Mk4,4217,1760504400,2025-10-15 15:00:00,-27.96509,153.43895,0.95,1.55,11.11,4.4,21.16,123.17,0.13,168.18
Gold Coast Mk4,4217,1760506200,2025-10-15 15:30:00,-27.96507,153.43897,0.92,1.62,10.0,4.37,21.12,113.68,0.11,178.46
Gold Coast Mk4,4217,1760508000,2025-10-15 16:00:00,-27.9651,153.43899,0.94,1.46,9.52,4.28,21.08,111.22,0.07,173.89
Gold Coast Mk4,4217,1760509800,2025-10-15 16:30:00,-27.96509,153.43902,0.97,1.66,9.52,4.3,21.08,106.21,0.11,160.62
Gold Coast Mk4,4217,1760511600,2025-10-15 17:00:00,-27.96509,153.43902,0.92,1.59,10.0,4.24,20.99,106.03,0.11,188.75
Gold Coast Mk4,4217,1760513400,2025-10-15 17:30:00,-27.96512,153.43908,0.93,1.62,10.0,4.26,20.94,110.95,0.08,181.71
Gold Coast Mk4,4217,1760515200,2025-10-15 18:00:00,-27.96512,153.43912,0.91,1.43,10.0,4.32,20.85,114.82,0.11,192.53
Gold Coast Mk4,4217,1760517000,2025-10-15 18:30:00,-27.96515,153.43917,0.87,1.42,9.52,4.33,20.85,111.92,0.15,145.32
Gold Coast Mk4,4217,1760518800,2025-10-15 19:00:00,-27.96513,153.43917,0.88,1.3,10.53,4.31,21.08,122.65,0.15,178.64
Gold Coast Mk4,4217,1760520600,2025-10-15 19:30:00,-27.96513,153.43914,0.87,1.41,10.0,4.23,21.08,111.31,0.15,166.68
Gold Coast Mk4,4217,1760522400,2025-10-15 20:00:00,-27.96513,153.43912,0.92,1.49,10.0,4.38,21.08,115.0,0.12,162.2
Gold Coast Mk4,4217,1760524200,2025-10-15 20:30:00,-27.9651,153.43906,0.96,1.51,10.0,4.44,21.03,109.37,0.08,149.98
Gold Coast Mk4,4217,1760526000,2025-10-15 21:00:00,-27.9651,153.43902,0.93,1.58,9.52,4.4,21.08,105.94,0.09,131.96
Gold Coast Mk4,4217,1760527800,2025-10-15 21:30:00,-27.96509,153.43897,1.02,1.73,10.0,4.66,21.08,101.99,0.08,126.77
Gold Coast Mk4,4217,1760529600,2025-10-15 22:00:00,-27.96507,153.43897,0.92,1.46,5.26,4.33,21.08,84.23,0.05,156.4
Gold Coast Mk4,4217,1760531400,2025-10-15 22:30:00,-27.96507,153.43897,0.98,1.69,10.0,4.46,21.08,106.03,0.03,168.88
Gold Coast Mk4,4217,1760533200,2025-10-15 23:00:00,-27.96504,153.43893,0.98,1.77,9.52,4.54,21.03,102.43,0.03,179.43
Gold Coast Mk4,4217,1760535000,2025-10-15 23:30:00,-27.96504,153.43891,0.93,1.46,5.13,4.26,20.99,81.06,0.04,279.03
Gold Coast Mk4,4217,1760536800,2025-10-16 00:00:00,-27.96501,153.43891,0.87,1.43,4.65,4.22,20.9,79.13,0.04,109.45
Gold Coast Mk4,4217,1760538600,2025-10-16 00:30:00,-27.96498,153.43889,0.92,1.6,10.0,4.34,20.81,102.51,0.04,279.47
Gold Coast Mk4,4217,1760540400,2025-10-16 01:00:00,-27.96497,153.43887,0.93,1.62,9.52,4.28,20.72,105.59,0.02,198.33
Gold Coast Mk4,4217,1760542200,2025-10-16 01:30:00,-27.96494,153.43884,0.88,1.47,4.88,4.1,20.72,74.65,0.03,237.98
Gold Coast Mk4,4217,1760544000,2025-10-16 02:00:00,-27.96492,153.43882,0.9,1.47,10.0,4.4,20.64,99.09,0.02,248.26
Gold Coast Mk4,4217,1760545800,2025-10-16 02:30:00,-27.96492,153.43882,0.86,1.32,9.09,4.18,20.59,96.8,0.02,197.63
Gold Coast Mk4,4217,1760547600,2025-10-16 03:00:00,-27.96492,153.43882,0.88,1.56,9.52,4.25,20.55,104.98,0.03,282.37
Gold Coast Mk4,4217,1760549400,2025-10-16 03:30:00,-27.96488,153.43882,0.91,1.5,9.09,4.32,20.46,95.13,0.03,261.63
Gold Coast Mk4,4217,1760551200,2025-10-16 04:00:00,-27.96486,153.4388,0.87,1.43,4.65,4.17,20.46,60.23,0.02,173.98
Gold Coast Mk4,4217,1760553000,2025-10-16 04:30:00,-27.96485,153.4388,0.88,1.33,4.76,4.26,20.46,82.73,0.03,146.37
Gold Coast Mk4,4217,1760554800,2025-10-16 05:00:00,-27.96485,153.4388,0.88,1.35,9.09,4.27,20.46,98.56,0.02,221.98
Gold Coast Mk4,4217,1760556600,2025-10-16 05:30:00,-27.96486,153.43878,0.83,1.48,9.52,4.17,20.46,98.82,0.02,196.04
Gold Coast Mk4,4217,1760558400,2025-10-16 06:00:00,-27.96485,153.43878,0.87,1.2,8.7,4.22,20.42,97.94,0.04,238.86
Gold Coast Mk4,4217,1760560200,2025-10-16 06:30:00,-27.96485,153.43878,0.89,1.59,9.52,4.33,20.37,90.65,0.03,172.4
Gold Coast Mk4,4217,1760562000,2025-10-16 07:00:00,-27.96486,153.4388,0.86,1.38,9.09,4.37,20.37,91.61,0.01,116.48
Gold Coast Mk4,4217,1760563800,2025-10-16 07:30:00,-27.96486,153.43882,0.88,1.37,8.7,4.43,20.33,93.81,0.01,230.42
Gold Coast Mk4,4217,1760565600,2025-10-16 08:00:00,-27.96486,153.43878,0.86,1.5,5.26,4.32,20.33,74.12,0.03,97.41
Gold Coast Mk4,4217,1760567400,2025-10-16 08:30:00,-27.96488,153.43876,0.88,1.73,9.09,4.26,20.37,94.95,0.04,176.97
Gold Coast Mk4,4217,1760569200,2025-10-16 09:00:00,-27.96489,153.43876,0.89,1.45,9.52,4.43,20.55,94.78,0.09,202.46
Gold Coast Mk4,4217,1760571000,2025-10-16 09:30:00,-27.96489,153.43876,0.85,1.41,5.26,4.41,20.68,90.21,0.04,141.36
Gold Coast Mk4,4217,1760572800,2025-10-16 10:00:00,-27.96492,153.4388,0.89,1.29,5.56,4.53,20.72,81.06,0.06,121.23
Gold Coast Mk4,4217,1760574600,2025-10-16 10:30:00,-27.96492,153.4388,0.89,1.32,8.7,4.75,21.16,94.34,0.04,161.14
Gold Coast Mk4,4217,1760576400,2025-10-16 11:00:00,-27.96489,153.43878,0.91,1.53,5.26,4.66,21.56,85.72,0.07,158.68
Gold Coast Mk4,4217,1760578200,2025-10-16 11:30:00,-27.96488,153.43878,0.9,1.47,5.41,4.66,21.92,82.38,0.03,176.79
Gold Coast Mk4,4217,1760580000,2025-10-16 12:00:00,-27.96486,153.43878,0.92,1.48,5.41,4.69,22.63,87.48,0.03,255.38
Gold Coast Mk4,4217,1760581800,2025-10-16 12:30:00,-27.96489,153.4388,0.91,1.52,5.88,4.73,22.54,77.28,0.06,237.89
Gold Coast Mk4,4217,1760583600,2025-10-16 13:00:00,-27.96488,153.4388,0.9,1.43,5.26,4.69,21.69,84.67,0.02,170.37
Gold Coast Mk4,4217,1760585400,2025-10-16 13:30:00,-27.96486,153.4388,0.87,1.42,5.71,4.6,21.56,81.68,0.01,277.19
Gold Coast Mk4,4217,1760587200,2025-10-16 14:00:00,-27.96488,153.4388,0.9,2.09,6.06,4.53,21.3,76.84,0.04,120.0
Gold Coast Mk4,4217,1760589000,2025-10-16 14:30:00,-27.96492,153.43882,0.85,1.35,5.41,4.39,21.74,83.96,0.03,179.6
Gold Coast Mk4,4217,1760590800,2025-10-16 15:00:00,-27.96495,153.43882,0.85,1.49,5.71,4.28,21.74,78.69,0.01,47.74
Gold Coast Mk4,4217,1760592600,2025-10-16 15:30:00,-27.96497,153.43884,0.9,1.48,5.41,4.28,21.52,81.59,0.03,193.67
Gold Coast Mk4,4217,1760594400,2025-10-16 16:00:00,-27.96497,153.43884,0.86,1.52,5.13,4.24,21.3,75.96,0.08,193.32
Gold Coast Mk4,4217,1760596200,2025-10-16 16:30:00,-27.96498,153.43891,0.85,1.6,5.41,4.22,21.12,79.66,0.03,146.73
Gold Coast Mk4,4217,1760598000,2025-10-16 17:00:00,-27.96501,153.43891,0.85,1.56,5.13,4.25,21.08,87.39,0.06,142.07
Gold Coast Mk4,4217,1760599800,2025-10-16 17:30:00,-27.96504,153.43897,0.84,1.42,5.56,4.34,21.52,70.78,0.08,170.55
Gold Coast Mk4,4217,1760601600,2025-10-16 18:00:00,-27.96507,153.43899,0.89,1.47,5.88,4.34,21.74,73.5,0.09,138.64
Gold Coast Mk4,4217,1760603400,2025-10-16 18:30:00,-27.96509,153.43906,0.89,1.7,5.13,4.37,21.69,81.68,0.06,173.98
Gold Coast Mk4,4217,1760605200,2025-10-16 19:00:00,-27.9651,153.4391,0.84,1.32,5.71,4.28,21.65,74.29,0.05,171.08
Gold Coast Mk4,4217,1760607000,2025-10-16 19:30:00,-27.96512,153.43912,0.88,1.7,5.41,4.45,21.61,72.45,0.05,138.55
Gold Coast Mk4,4217,1760608800,2025-10-16 20:00:00,-27.96512,153.43914,0.87,1.27,5.56,4.49,21.38,74.38,0.08,125.45
Gold Coast Mk4,4217,1760610600,2025-10-16 20:30:00,-27.96512,153.43917,0.78,1.23,5.41,4.47,21.21,77.28,0.1,112.88
Gold Coast Mk4,4217,1760612400,2025-10-16 21:00:00,-27.96513,153.43919,0.85,1.3,5.88,4.61,21.52,77.9,0.13,122.37
Gold Coast Mk4,4217,1760614200,2025-10-16 21:30:00,-27.96513,153.43914,0.8,1.28,5.88,4.54,21.43,86.51,0.11,96.35
Gold Coast Mk4,4217,1760616000,2025-10-16 22:00:00,-27.96512,153.43914,0.85,1.77,5.71,4.66,21.3,77.9,0.07,132.92
Gold Coast Mk4,4217,1760617800,2025-10-16 22:30:00,-27.96513,153.43912,0.81,1.4,9.52,4.71,21.21,96.62,0.09,102.86
Gold Coast Mk4,4217,1760619600,2025-10-16 23:00:00,-27.96512,153.43912,0.85,1.31,5.56,4.82,21.21,75.79,0.05,85.19
Gold Coast Mk4,4217,1760621400,2025-10-16 23:30:00,-27.96512,153.43914,0.78,1.29,5.71,4.77,21.16,89.94,0.06,84.66
Gold Coast Mk4,4217,1760623200,2025-10-17 00:00:00,-27.96509,153.43912,0.8,1.32,6.06,5.04,21.16,74.38,0.01,165.98
Gold Coast Mk4,4217,1760625000,2025-10-17 00:30:00,-27.96509,153.43912,0.82,1.34,5.56,5.1,21.08,83.88,0.04,182.33
Gold Coast Mk4,4217,1760626800,2025-10-17 01:00:00,-27.96504,153.4391,0.83,1.45,5.88,5.13,21.08,77.9,0.04,294.95
Gold Coast Mk4,4217,1760628600,2025-10-17 01:30:00,-27.96504,153.4391,0.88,1.4,6.67,5.23,21.08,69.64,0.04,132.13
Gold Coast Mk4,4217,1760630400,2025-10-17 02:00:00,-27.96501,153.4391,0.87,1.6,6.67,5.26,21.03,70.34,0.03,53.36
Gold Coast Mk4,4217,1760632200,2025-10-17 02:30:00,-27.96501,153.43912,0.9,1.57,6.06,5.38,20.94,71.83,0.04,327.82
Gold Coast Mk4,4217,1760634000,2025-10-17 03:00:00,-27.96501,153.43912,0.88,1.45,6.25,5.2,20.94,76.23,0.03,4.48
Gold Coast Mk4,4217,1760635800,2025-10-17 03:30:00,-27.96501,153.43914,0.91,1.42,6.25,5.26,20.94,72.98,0.03,69.98
Gold Coast Mk4,4217,1760637600,2025-10-17 04:00:00,-27.965,153.43917,0.92,1.53,5.88,5.34,20.85,70.25,0.07,345.93
Gold Coast Mk4,4217,1760639400,2025-10-17 04:30:00,-27.96501,153.43912,0.91,1.48,5.88,5.39,20.81,76.4,0.03,50.9
Gold Coast Mk4,4217,1760641200,2025-10-17 05:00:00,-27.96504,153.43912,0.91,1.34,5.88,5.37,20.72,76.58,0.05,0.26
Gold Coast Mk4,4217,1760643000,2025-10-17 05:30:00,-27.96498,153.43914,0.97,1.54,6.45,5.42,20.72,71.13,0.06,349.98
Gold Coast Mk4,4217,1760644800,2025-10-17 06:00:00,-27.96504,153.43914,0.92,1.67,6.9,5.47,20.72,75.79,0.09,359.47
Gold Coast Mk4,4217,1760646600,2025-10-17 06:30:00,-27.96504,153.43912,0.91,1.52,7.14,5.36,20.68,76.32,0.05,286.95
Gold Coast Mk4,4217,1760648400,2025-10-17 07:00:00,-27.96504,153.43912,0.93,1.55,6.25,5.4,20.77,73.42,0.01,0.53
Gold Coast Mk4,4217,1760650200,2025-10-17 07:30:00,-27.96507,153.43912,0.94,1.53,6.67,5.49,20.85,72.71,0.07,290.02
Gold Coast Mk4,4217,1760652000,2025-10-17 08:00:00,-27.96507,153.43912,0.86,1.47,6.25,5.32,20.94,76.67,0.1,343.21
Gold Coast Mk4,4217,1760653800,2025-10-17 08:30:00,-27.96509,153.4391,0.97,1.73,6.67,5.41,21.08,80.54,0.03,13.89
Gold Coast Mk4,4217,1760655600,2025-10-17 09:00:00,-27.9651,153.43912,0.93,1.53,6.9,5.24,21.08,75.35,0.02,166.51
Gold Coast Mk4,4217,1760657400,2025-10-17 09:30:00,-27.9651,153.4391,0.91,1.55,6.25,5.03,21.21,77.37,0.04,131.96
Gold Coast Mk4,4217,1760659200,2025-10-17 10:00:00,-27.9651,153.43906,0.86,1.45,6.9,4.74,21.25,70.51,0.06,145.49
Gold Coast Mk4,4217,1760661000,2025-10-17 10:30:00,-27.9651,153.43904,0.9,1.54,6.67,4.4,21.3,80.36,0.09,162.11
Gold Coast Mk4,4217,1760662800,2025-10-17 11:00:00,-27.96509,153.43899,0.9,1.54,6.25,4.39,21.21,81.15,0.1,147.25
Gold Coast Mk4,4217,1760664600,2025-10-17 11:30:00,-27.96509,153.43899,0.94,1.62,6.45,4.32,21.16,78.69,0.07,193.85
Gold Coast Mk4,4217,1760666400,2025-10-17 12:00:00,-27.9651,153.43904,0.94,1.69,6.67,4.2,20.94,76.49,0.12,178.37
Gold Coast Mk4,4217,1760668200,2025-10-17 12:30:00,-27.96513,153.43906,0.97,1.6,6.45,4.11,20.99,74.56,0.13,166.24
Gold Coast Mk4,4217,1760670000,2025-10-17 13:00:00,-27.96513,153.4391,0.95,1.58,6.9,3.94,21.03,71.48,0.14,160.26
Gold Coast Mk4,4217,1760671800,2025-10-17 13:30:00,-27.96513,153.43908,0.94,1.61,6.25,3.76,21.08,75.17,0.18,166.15
Gold Coast Mk4,4217,1760673600,2025-10-17 14:00:00,-27.96513,153.43912,1.03,1.68,6.45,3.95,21.16,68.05,0.2,173.98
Gold Coast Mk4,4217,1760675400,2025-10-17 14:30:00,-27.96513,153.43912,1.04,1.83,6.67,3.86,21.08,77.81,0.19,169.58
Gold Coast Mk4,4217,1760677200,2025-10-17 15:00:00,-27.96513,153.4391,1.04,1.71,6.9,3.73,21.03,69.55,0.16,153.49
Gold Coast Mk4,4217,1760679000,2025-10-17 15:30:00,-27.96513,153.4391,1.04,1.67,6.45,3.85,20.9,73.77,0.24,162.9
Gold Coast Mk4,4217,1760680800,2025-10-17 16:00:00,-27.96515,153.43914,1.1,1.87,6.45,3.97,20.72,81.24,0.26,165.89
Gold Coast Mk4,4217,1760682600,2025-10-17 16:30:00,-27.96515,153.43917,1.08,1.66,6.45,3.91,20.72,67.35,0.25,163.78
Gold Coast Mk4,4217,1760684400,2025-10-17 17:00:00,-27.96516,153.43921,0.99,1.82,7.41,3.9,20.85,70.34,0.3,160.97
Gold Coast Mk4,4217,1760686200,2025-10-17 17:30:00,-27.96516,153.43923,1.0,1.74,6.9,3.9,20.9,77.46,0.4,156.92
Gold Coast Mk4,4217,1760688000,2025-10-17 18:00:00,-27.96516,153.43925,0.96,1.51,6.45,4.03,20.81,65.06,0.3,154.2
Gold Coast Mk4,4217,1760689800,2025-10-17 18:30:00,-27.96516,153.43919,0.93,1.61,7.41,4.11,20.81,75.61,0.35,144.09
Gold Coast Mk4,4217,1760691600,2025-10-17 19:00:00,-27.96515,153.43921,0.91,1.55,6.67,4.38,20.9,75.79,0.3,133.89
Gold Coast Mk4,4217,1760693400,2025-10-17 19:30:00,-27.96513,153.43921,0.86,1.26,6.45,4.52,20.85,84.93,0.21,129.23
Gold Coast Mk4,4217,1760695200,2025-10-17 20:00:00,-27.96515,153.43921,0.9,1.56,7.41,4.59,20.85,77.9,0.17,129.58
Gold Coast Mk4,4217,1760697000,2025-10-17 20:30:00,-27.96513,153.43921,0.85,1.53,6.67,4.42,21.03,85.81,0.15,123.78
Gold Coast Mk4,4217,1760698800,2025-10-17 21:00:00,-27.96513,153.43921,0.9,1.37,7.14,4.65,21.08,72.8,0.09,127.47
Gold Coast Mk4,4217,1760700600,2025-10-17 21:30:00,-27.96513,153.43921,0.87,1.53,7.14,4.72,21.08,76.05,0.15,98.37
Gold Coast Mk4,4217,1760702400,2025-10-17 22:00:00,-27.96513,153.43921,0.88,1.24,7.14,5.1,20.94,77.46,0.12,116.48
Gold Coast Mk4,4217,1760704200,2025-10-17 22:30:00,-27.96515,153.43921,0.9,1.5,6.67,5.05,20.72,81.42,0.09,114.81
Gold Coast Mk4,4217,1760706000,2025-10-17 23:00:00,-27.96515,153.43921,0.84,1.39,6.9,5.07,20.72,74.03,0.14,121.05
Gold Coast Mk4,4217,1760707800,2025-10-17 23:30:00,-27.96515,153.43917,0.8,1.35,7.41,4.93,20.72,77.9,0.11,128.44
Gold Coast Mk4,4217,1760709600,2025-10-18 00:00:00,-27.96513,153.43912,0.84,1.32,7.14,5.06,20.64,80.27,0.09,119.65
Gold Coast Mk4,4217,1760711400,2025-10-18 00:30:00,-27.9651,153.43906,0.78,1.21,6.9,4.93,20.59,77.37,0.07,102.33
Gold Coast Mk4,4217,1760713200,2025-10-18 01:00:00,-27.9651,153.43904,0.81,1.2,7.41,4.95,20.59,78.34,0.03,100.13
Gold Coast Mk4,4217,1760715000,2025-10-18 01:30:00,-27.96507,153.43904,0.83,1.29,6.67,5.08,20.68,80.36,0.06,68.48
Gold Coast Mk4,4217,1760716800,2025-10-18 02:00:00,-27.96504,153.43897,0.81,1.39,7.14,4.95,20.59,70.25,0.01,299.08
Gold Coast Mk4,4217,1760718600,2025-10-18 02:30:00,-27.96504,153.43897,0.8,1.18,7.14,4.93,20.5,80.71,0.09,37.01
Gold Coast Mk4,4217,1760720400,2025-10-18 03:00:00,-27.96504,153.43897,0.78,1.35,6.9,4.86,20.37,74.47,0.05,77.36
Gold Coast Mk4,4217,1760722200,2025-10-18 03:30:00,-27.96504,153.43897,0.87,1.5,7.14,5.0,20.02,81.33,0.07,25.67
Gold Coast Mk4,4217,1760724000,2025-10-18 04:00:00,-27.96504,153.43895,0.85,1.34,7.41,5.0,20.2,77.37,0.04,25.85
Gold Coast Mk4,4217,1760725800,2025-10-18 04:30:00,-27.96501,153.43895,0.83,1.5,7.41,4.91,20.11,75.7,0.01,273.58
Gold Coast Mk4,4217,1760727600,2025-10-18 05:00:00,-27.96504,153.43897,0.82,1.42,6.9,4.42,19.98,76.58,0.06,155.34
Gold Coast Mk4,4217,1760729400,2025-10-18 05:30:00,-27.96504,153.43897,0.84,1.48,7.14,4.51,19.98,82.12,0.03,154.11
Gold Coast Mk4,4217,1760731200,2025-10-18 06:00:00,-27.96507,153.43897,0.8,1.2,7.41,4.55,19.94,77.64,0.02,72.79
Gold Coast Mk4,4217,1760733000,2025-10-18 06:30:00,-27.96509,153.43902,0.82,1.38,6.9,4.62,19.85,81.42,0.05,100.48
Gold Coast Mk4,4217,1760734800,2025-10-18 07:00:00,-27.9651,153.43908,0.8,1.29,7.41,4.53,19.76,79.13,0.09,89.32
Gold Coast Mk4,4217,1760736600,2025-10-18 07:30:00,-27.9651,153.4391,0.82,1.44,7.41,4.63,19.59,76.4,0.08,94.07
Gold Coast Mk4,4217,1760738400,2025-10-18 08:00:00,-27.9651,153.43908,0.83,1.59,6.9,4.57,19.54,79.22,0.03,53.8
Gold Coast Mk4,4217,1760740200,2025-10-18 08:30:00,-27.96512,153.43912,0.84,1.28,7.14,4.47,19.37,80.54,0.05,50.46
Gold Coast Mk4,4217,1760742000,2025-10-18 09:00:00,-27.96512,153.43912,0.82,1.34,7.41,4.6,19.28,72.54,0.03,78.68
Gold Coast Mk4,4217,1760743800,2025-10-18 09:30:00,-27.96512,153.43912,0.8,1.22,7.14,4.55,19.24,77.81,0.04,51.87
Gold Coast Mk4,4217,1760745600,2025-10-18 10:00:00,-27.96509,153.4391,0.74,1.44,7.14,4.44,19.2,74.73,0.03,50.99
Gold Coast Mk4,4217,1760747400,2025-10-18 10:30:00,-27.96504,153.43904,0.77,1.15,7.14,4.45,19.2,82.82,0.07,94.42
Gold Coast Mk4,4217,1760749200,2025-10-18 11:00:00,-27.96501,153.43902,0.74,1.29,7.14,4.21,19.2,82.73,0.04,65.05
Gold Coast Mk4,4217,1760751000,2025-10-18 11:30:00,-27.96501,153.43897,0.71,1.43,7.69,3.99,19.15,80.8,0.02,78.86
Gold Coast Mk4,4217,1760752800,2025-10-18 12:00:00,-27.96501,153.43893,0.79,1.69,7.69,3.96,19.07,80.8,0.04,168.88
Gold Coast Mk4,4217,1760754600,2025-10-18 12:30:00,-27.96498,153.43889,0.79,1.31,7.14,3.89,19.2,78.87,0.07,202.55
Gold Coast Mk4,4217,1760756400,2025-10-18 13:00:00,-27.96497,153.43884,0.8,1.41,8.33,3.79,19.2,77.72,0.09,174.95
Gold Coast Mk4,4217,1760758200,2025-10-18 13:30:00,-27.96495,153.43884,0.87,1.41,7.69,3.68,19.33,80.36,0.09,187.78
Gold Coast Mk4,4217,1760760000,2025-10-18 14:00:00,-27.96497,153.43884,0.91,1.46,7.14,3.64,19.37,73.85,0.1,172.13
Gold Coast Mk4,4217,1760761800,2025-10-18 14:30:00,-27.96498,153.43884,1.03,1.55,7.41,3.78,19.33,72.36,0.15,175.91
Gold Coast Mk4,4217,1760763600,2025-10-18 15:00:00,-27.96504,153.43889,1.02,1.68,7.41,3.81,19.2,79.39,0.13,171.34
Gold Coast Mk4,4217,1760765400,2025-10-18 15:30:00,-27.96501,153.43891,1.02,1.54,6.67,4.02,19.15,80.45,0.11,157.54
Gold Coast Mk4,4217,1760767200,2025-10-18 16:00:00,-27.96504,153.43891,1.03,1.91,7.14,4.05,19.15,78.16,0.04,113.76
Gold Coast Mk4,4217,1760769000,2025-10-18 16:30:00,-27.965,153.43887,0.99,1.64,7.14,4.0,19.15,76.49,0.07,211.08
Gold Coast Mk4,4217,1760770800,2025-10-18 17:00:00,-27.96504,153.43893,0.99,1.48,7.41,4.22,19.41,73.59,0.13,174.07
Gold Coast Mk4,4217,1760772600,2025-10-18 17:30:00,-27.9651,153.43902,0.95,1.8,7.41,4.22,19.37,76.14,0.05,167.38
Gold Coast Mk4,4217,1760774400,2025-10-18 18:00:00,-27.96509,153.43904,0.95,1.74,7.69,4.4,19.2,77.02,0.07,161.14
Gold Coast Mk4,4217,1760776200,2025-10-18 18:30:00,-27.9651,153.4391,0.86,1.53,7.41,4.43,19.89,79.22,0.16,144.18
Gold Coast Mk4,4217,1760778000,2025-10-18 19:00:00,-27.96513,153.43923,0.91,1.77,7.69,4.55,20.02,81.94,0.17,149.01
Gold Coast Mk4,4217,1760779800,2025-10-18 19:30:00,-27.96515,153.43925,0.91,2.01,7.41,4.61,20.02,76.23,0.2,124.66
Gold Coast Mk4,4217,1760781600,2025-10-18 20:00:00,-27.96515,153.43925,0.86,1.59,7.41,4.6,19.89,85.11,0.18,139.34
