Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Palm Beach Mk4,4221,1760450400,2025-10-15 00:00:00,-28.10025,153.4862,1.03,1.57,11.11,5.12,20.85,105.86,0.11,90.9
Palm Beach Mk4,4221,1760452200,2025-10-15 00:30:00,-28.10023,153.4862,1.01,2.06,11.11,5.14,20.9,107.7,0.12,93.89
Palm Beach Mk4,4221,1760454000,2025-10-15 01:00:00,-28.10025,153.48616,1.03,1.51,10.53,5.19,20.9,109.37,0.09,89.49
Palm Beach Mk4,4221,1760455800,2025-10-15 01:30:00,-28.10023,153.48616,1.06,1.51,11.11,5.44,20.85,111.22,0.08,96.62
Palm Beach Mk4,4221,1760457600,2025-10-15 02:00:00,-28.10023,153.4862,1.06,1.81,10.53,5.73,20.77,108.23,0.09,81.58
Palm Beach Mk4,4221,1760459400,2025-10-15 02:30:00,-28.10022,153.4862,1.0,1.85,9.09,5.46,20.72,101.11,0.09,82.55
Palm Beach Mk4,4221,1760461200,2025-10-15 03:00:00,-28.10022,153.48618,1.03,1.95,11.11,5.54,20.72,103.04,0.11,112.26
Palm Beach Mk4,4221,1760463000,2025-10-15 03:30:00,-28.10022,153.4862,1.07,1.58,10.0,5.58,20.68,107.61,0.07,82.46
Palm Beach Mk4,4221,1760464800,2025-10-15 04:00:00,-28.10023,153.48616,1.15,1.9,10.53,6.0,20.68,108.05,0.05,82.37
Palm Beach Mk4,4221,1760466600,2025-10-15 04:30:00,-28.10023,153.48616,1.06,1.64,10.0,5.65,20.64,104.8,0.09,93.54
Palm Beach Mk4,4221,1760468400,2025-10-15 05:00:00,-28.10023,153.48618,0.99,1.56,10.0,5.45,20.64,107.61,0.05,59.43
Palm Beach Mk4,4221,1760470200,2025-10-15 05:30:00,-28.10022,153.48618,0.97,1.67,8.7,5.5,20.68,92.23,0.05,32.44
Palm Beach Mk4,4221,1760472000,2025-10-15 06:00:00,-28.10022,153.4862,1.0,1.8,10.0,5.68,20.72,104.54,0.02,175.38
Palm Beach Mk4,4221,1760473800,2025-10-15 06:30:00,-28.10025,153.4862,0.99,1.49,9.52,5.51,20.77,102.6,0.01,336.79
Palm Beach Mk4,4221,1760475600,2025-10-15 07:00:00,-28.10023,153.48618,0.97,1.67,11.11,5.45,20.77,105.06,0.03,96.09
Palm Beach Mk4,4221,1760477400,2025-10-15 07:30:00,-28.10025,153.48616,0.98,1.84,8.7,5.47,20.81,87.92,0.04,224.88
Palm Beach Mk4,4221,1760479200,2025-10-15 08:00:00,-28.10025,153.48616,0.99,1.69,10.53,5.63,20.85,108.84,0.03,190.42
Palm Beach Mk4,4221,1760481000,2025-10-15 08:30:00,-28.10025,153.48614,0.95,1.59,8.7,5.53,21.12,85.2,0.04,143.47
Palm Beach Mk4,4221,1760482800,2025-10-15 09:00:00,-28.10027,153.48612,0.95,1.43,9.09,5.46,21.3,96.8,0.03,169.32
Palm Beach Mk4,4221,1760484600,2025-10-15 09:30:00,-28.10027,153.48607,0.89,1.55,10.0,5.2,21.61,99.53,0.04,196.84
Palm Beach Mk4,4221,1760486400,2025-10-15 10:00:00,-28.10028,153.48607,0.98,1.76,11.76,5.19,21.25,107.79,0.07,181.8
Palm Beach Mk4,4221,1760488200,2025-10-15 10:30:00,-28.10028,153.48601,0.94,1.53,10.53,4.85,21.25,108.58,0.07,200.7
Palm Beach Mk4,4221,1760490000,2025-10-15 11:00:00,-28.1003,153.48601,0.89,1.73,10.0,4.4,21.3,104.89,0.18,194.46
Palm Beach Mk4,4221,1760491800,2025-10-15 11:30:00,-28.10031,153.48599,0.88,1.51,9.09,4.24,21.43,90.12,0.12,202.73
Palm Beach Mk4,4221,1760493600,2025-10-15 12:00:00,-28.10034,153.48594,0.91,1.63,10.53,4.14,21.21,114.82,0.14,192.0
Palm Beach Mk4,4221,1760495400,2025-10-15 12:30:00,-28.10034,153.48592,0.88,1.64,8.7,4.02,21.25,92.32,0.22,190.95
Palm Beach Mk4,4221,1760497200,2025-10-15 13:00:00,-28.10034,153.48594,0.89,1.3,10.0,3.99,21.25,105.42,0.18,183.38
Palm Beach Mk4,4221,1760499000,2025-10-15 13:30:00,-28.10034,153.48594,0.9,1.59,9.52,4.08,21.16,101.37,0.22,184.62
Palm Beach Mk4,4221,1760500800,2025-10-15 14:00:00,-28.10034,153.48601,0.93,1.59,10.0,4.16,20.99,112.36,0.22,176.79
Palm Beach Mk4,4221,1760502600,2025-10-15 14:30:00,-28.10034,153.48603,0.91,1.53,11.11,4.21,21.12,121.06,0.23,167.82
Palm Beach Mk4,4221,1760504400,2025-10-15 15:00:00,-28.10034,153.48607,0.92,1.36,8.7,4.07,21.08,94.25,0.24,172.48
Palm Beach Mk4,4221,1760506200,2025-10-15 15:30:00,-28.10031,153.48607,0.93,1.44,10.0,4.17,21.08,112.18,0.2,160.88
Palm Beach Mk4,4221,1760508000,2025-10-15 16:00:00,-28.10031,153.48612,0.9,1.44,10.0,4.06,20.99,120.27,0.18,155.16
Palm Beach Mk4,4221,1760509800,2025-10-15 16:30:00,-28.1003,153.48614,0.92,1.58,10.0,4.15,21.03,105.94,0.16,155.52
Palm Beach Mk4,4221,1760511600,2025-10-15 17:00:00,-28.10028,153.48616,0.9,1.62,10.0,4.09,20.99,106.56,0.17,147.69
Palm Beach Mk4,4221,1760513400,2025-10-15 17:30:00,-28.10027,153.48618,0.87,1.26,9.52,4.0,20.99,95.57,0.18,145.23
Palm Beach Mk4,4221,1760515200,2025-10-15 18:00:00,-28.10028,153.48618,0.88,1.55,9.52,4.14,20.99,107.09,0.23,146.64
Palm Beach Mk4,4221,1760517000,2025-10-15 18:30:00,-28.10028,153.4862,0.85,1.24,8.7,4.02,20.9,98.47,0.18,155.08
Palm Beach Mk4,4221,1760518800,2025-10-15 19:00:00,-28.10027,153.4862,0.87,1.34,10.0,4.27,20.9,92.05,0.2,144.62
Palm Beach Mk4,4221,1760520600,2025-10-15 19:30:00,-28.10027,153.48622,0.88,1.39,9.09,4.12,20.9,95.83,0.2,138.02
Palm Beach Mk4,4221,1760522400,2025-10-15 20:00:00,-28.10027,153.4862,0.91,1.65,9.09,4.34,20.9,92.84,0.21,137.67
Palm Beach Mk4,4221,1760524200,2025-10-15 20:30:00,-28.10028,153.48616,0.9,1.56,9.09,4.2,20.85,94.51,0.18,142.42
Palm Beach Mk4,4221,1760526000,2025-10-15 21:00:00,-28.10028,153.4862,0.98,1.94,9.52,4.34,20.85,92.76,0.16,135.65
Palm Beach Mk4,4221,1760527800,2025-10-15 21:30:00,-28.10028,153.4862,1.0,1.65,4.76,4.33,20.85,77.55,0.2,135.38
Palm Beach Mk4,4221,1760529600,2025-10-15 22:00:00,-28.10028,153.48616,0.97,1.74,4.88,4.26,20.85,79.92,0.13,123.52
Palm Beach Mk4,4221,1760531400,2025-10-15 22:30:00,-28.10028,153.48616,0.95,1.44,9.52,4.33,20.85,89.77,0.16,114.37
Palm Beach Mk4,4221,1760533200,2025-10-15 23:00:00,-28.10027,153.48616,0.98,1.74,5.0,4.28,20.99,77.28,0.12,104.53
Palm Beach Mk4,4221,1760535000,2025-10-15 23:30:00,-28.10027,153.48616,0.92,1.47,4.76,4.21,20.99,80.27,0.1,111.38
Palm Beach Mk4,4221,1760536800,2025-10-16 00:00:00,-28.10027,153.48612,0.98,1.49,4.65,4.33,21.12,73.33,0.1,120.53
Palm Beach Mk4,4221,1760538600,2025-10-16 00:30:00,-28.10027,153.48609,0.88,1.38,9.09,4.27,21.12,90.03,0.09,94.51
Palm Beach Mk4,4221,1760540400,2025-10-16 01:00:00,-28.10025,153.48609,0.91,1.86,9.52,4.31,21.12,84.4,0.08,90.02
Palm Beach Mk4,4221,1760542200,2025-10-16 01:30:00,-28.10027,153.48607,0.92,1.37,4.55,4.28,21.12,75.09,0.1,118.51
Palm Beach Mk4,4221,1760544000,2025-10-16 02:00:00,-28.10025,153.48605,0.89,1.43,4.76,4.19,21.12,79.83,0.07,101.1
Palm Beach Mk4,4221,1760545800,2025-10-16 02:30:00,-28.10025,153.48605,0.85,1.32,4.55,4.26,21.12,77.37,0.06,79.91
Palm Beach Mk4,4221,1760547600,2025-10-16 03:00:00,-28.10025,153.48605,0.87,1.46,4.76,4.2,21.12,73.06,0.06,94.59
Palm Beach Mk4,4221,1760549400,2025-10-16 03:30:00,-28.10025,153.48603,0.9,1.75,4.76,4.28,21.08,63.13,0.04,143.21
Palm Beach Mk4,4221,1760551200,2025-10-16 04:00:00,-28.10025,153.48605,0.85,1.34,9.09,4.31,21.08,80.98,0.04,148.92
Palm Beach Mk4,4221,1760553000,2025-10-16 04:30:00,-28.10025,153.48605,0.84,1.38,9.09,4.32,21.08,90.38,0.02,165.36
Palm Beach Mk4,4221,1760554800,2025-10-16 05:00:00,-28.10023,153.48607,0.8,1.5,5.13,4.24,21.08,69.28,0.02,293.8
Palm Beach Mk4,4221,1760556600,2025-10-16 05:30:00,-28.10023,153.48612,0.85,1.29,4.88,4.29,21.03,72.89,0.03,347.43
Palm Beach Mk4,4221,1760558400,2025-10-16 06:00:00,-28.10023,153.48609,0.83,1.44,8.7,4.32,21.03,80.18,0.02,355.87
Palm Beach Mk4,4221,1760560200,2025-10-16 06:30:00,-28.10025,153.48607,0.82,1.52,5.13,4.26,21.08,78.6,0.04,297.23
Palm Beach Mk4,4221,1760562000,2025-10-16 07:00:00,-28.10023,153.48607,0.81,1.64,4.76,4.27,21.08,71.04,0.03,271.56
Palm Beach Mk4,4221,1760563800,2025-10-16 07:30:00,-28.10023,153.48609,0.85,1.3,9.09,4.33,21.03,78.51,0.05,259.16
Palm Beach Mk4,4221,1760565600,2025-10-16 08:00:00,-28.10023,153.48607,0.83,1.56,9.52,4.3,21.08,83.53,0.07,270.51
Palm Beach Mk4,4221,1760567400,2025-10-16 08:30:00,-28.10023,153.48607,0.88,1.72,5.71,4.29,21.12,70.51,0.08,237.01
Palm Beach Mk4,4221,1760569200,2025-10-16 09:00:00,-28.10025,153.48607,0.8,1.58,9.52,4.32,21.12,83.44,0.09,228.31
Palm Beach Mk4,4221,1760571000,2025-10-16 09:30:00,-28.10025,153.48607,0.84,1.55,5.0,4.38,21.21,82.91,0.05,202.46
Palm Beach Mk4,4221,1760572800,2025-10-16 10:00:00,-28.10025,153.48607,0.9,1.78,5.56,4.48,21.34,69.46,0.09,216.35
Palm Beach Mk4,4221,1760574600,2025-10-16 10:30:00,-28.10027,153.48601,0.9,1.44,8.7,4.67,21.83,84.32,0.08,197.98
Palm Beach Mk4,4221,1760576400,2025-10-16 11:00:00,-28.10028,153.48596,0.91,1.49,5.41,4.61,21.74,75.79,0.07,203.78
Palm Beach Mk4,4221,1760578200,2025-10-16 11:30:00,-28.10028,153.48596,0.87,1.5,5.13,4.61,21.87,73.94,0.09,174.24
Palm Beach Mk4,4221,1760580000,2025-10-16 12:00:00,-28.10028,153.48594,0.87,1.64,5.71,4.66,22.18,81.94,0.07,157.98
Palm Beach Mk4,4221,1760581800,2025-10-16 12:30:00,-28.10028,153.48594,0.88,1.36,5.56,4.63,22.05,91.17,0.07,159.12
Palm Beach Mk4,4221,1760583600,2025-10-16 13:00:00,-28.10028,153.48594,0.88,1.57,5.26,4.6,22.01,84.23,0.09,161.41
Palm Beach Mk4,4221,1760585400,2025-10-16 13:30:00,-28.10028,153.48599,0.88,1.34,5.71,4.61,22.18,70.78,0.12,164.84
Palm Beach Mk4,4221,1760587200,2025-10-16 14:00:00,-28.1003,153.48599,0.86,1.82,5.13,4.52,21.83,84.76,0.11,158.24
Palm Beach Mk4,4221,1760589000,2025-10-16 14:30:00,-28.1003,153.48599,0.9,1.46,5.41,4.38,22.05,87.75,0.14,178.02
Palm Beach Mk4,4221,1760590800,2025-10-16 15:00:00,-28.1003,153.48601,0.91,1.54,5.71,4.37,21.87,81.33,0.14,156.57
Palm Beach Mk4,4221,1760592600,2025-10-16 15:30:00,-28.1003,153.48601,0.84,1.46,5.26,4.26,21.83,87.04,0.1,145.41
Palm Beach Mk4,4221,1760594400,2025-10-16 16:00:00,-28.1003,153.48601,0.9,1.77,5.26,4.34,21.83,75.61,0.11,161.41
Palm Beach Mk4,4221,1760596200,2025-10-16 16:30:00,-28.1003,153.48601,0.9,1.4,5.56,4.27,21.78,76.32,0.12,160.79
Palm Beach Mk4,4221,1760598000,2025-10-16 17:00:00,-28.10028,153.48601,0.84,1.42,5.26,4.19,21.65,89.5,0.12,152.26
Palm Beach Mk4,4221,1760599800,2025-10-16 17:30:00,-28.10028,153.48607,0.84,1.38,5.88,4.28,21.69,64.71,0.12,136.79
Palm Beach Mk4,4221,1760601600,2025-10-16 18:00:00,-28.10028,153.48609,0.81,1.28,5.26,4.21,21.56,70.16,0.11,149.36
Palm Beach Mk4,4221,1760603400,2025-10-16 18:30:00,-28.10028,153.48612,0.84,1.29,5.71,4.38,21.61,72.62,0.13,149.01
Palm Beach Mk4,4221,1760605200,2025-10-16 19:00:00,-28.10028,153.48614,0.8,1.31,5.56,4.26,21.56,72.01,0.17,138.73
Palm Beach Mk4,4221,1760607000,2025-10-16 19:30:00,-28.10027,153.48616,0.88,1.47,5.88,4.37,21.56,69.72,0.16,139.69
Palm Beach Mk4,4221,1760608800,2025-10-16 20:00:00,-28.10027,153.48616,0.84,1.47,5.41,4.32,21.56,78.6,0.12,138.02
Palm Beach Mk4,4221,1760610600,2025-10-16 20:30:00,-28.10027,153.48616,0.82,1.28,5.88,4.48,21.47,71.04,0.1,131.25
Palm Beach Mk4,4221,1760612400,2025-10-16 21:00:00,-28.10027,153.48614,0.8,1.29,5.56,4.39,21.47,77.99,0.14,157.45
Palm Beach Mk4,4221,1760614200,2025-10-16 21:30:00,-28.10027,153.48616,0.81,1.42,5.71,4.36,21.38,75.44,0.12,159.21
Palm Beach Mk4,4221,1760616000,2025-10-16 22:00:00,-28.10028,153.48616,0.79,1.27,5.56,4.38,21.34,81.24,0.08,142.77
Palm Beach Mk4,4221,1760617800,2025-10-16 22:30:00,-28.10028,153.48616,0.88,1.71,6.06,4.55,21.34,58.56,0.12,149.19
Palm Beach Mk4,4221,1760619600,2025-10-16 23:00:00,-28.10027,153.48616,0.86,1.39,5.41,4.58,21.25,80.62,0.07,132.66
Palm Beach Mk4,4221,1760621400,2025-10-16 23:30:00,-28.10027,153.48618,0.83,1.31,5.88,4.77,21.25,73.5,0.11,128.0
Palm Beach Mk4,4221,1760623200,2025-10-17 00:00:00,-28.10027,153.48616,0.81,1.43,5.56,4.77,21.21,74.29,0.14,113.49
Palm Beach Mk4,4221,1760625000,2025-10-17 00:30:00,-28.10023,153.4862,0.8,1.6,5.71,4.85,21.21,67.44,0.09,94.68
Palm Beach Mk4,4221,1760626800,2025-10-17 01:00:00,-28.10023,153.48616,0.83,1.57,5.71,4.96,21.16,78.25,0.08,137.85
Palm Beach Mk4,4221,1760628600,2025-10-17 01:30:00,-28.10023,153.48618,0.88,1.59,6.06,5.06,21.16,72.27,0.09,106.11
Palm Beach Mk4,4221,1760630400,2025-10-17 02:00:00,-28.10023,153.48616,0.85,1.38,6.06,4.99,21.12,60.84,0.11,110.68
Palm Beach Mk4,4221,1760632200,2025-10-17 02:30:00,-28.10023,153.48616,0.88,1.5,5.71,5.11,21.21,64.89,0.1,69.54
Palm Beach Mk4,4221,1760634000,2025-10-17 03:00:00,-28.10023,153.48618,0.88,1.51,5.88,5.05,21.25,67.26,0.09,52.84
Palm Beach Mk4,4221,1760635800,2025-10-17 03:30:00,-28.10023,153.48618,0.91,1.64,5.88,5.21,21.25,63.57,0.09,42.81
Palm Beach Mk4,4221,1760637600,2025-10-17 04:00:00,-28.10023,153.48618,0.94,1.47,6.45,5.31,21.25,62.43,0.05,54.77
Palm Beach Mk4,4221,1760639400,2025-10-17 04:30:00,-28.10022,153.48616,0.92,1.58,6.9,5.34,21.3,61.55,0.01,345.85
Palm Beach Mk4,4221,1760641200,2025-10-17 05:00:00,-28.10022,153.48618,0.93,1.5,6.06,5.36,21.34,69.64,0.03,45.89
Palm Beach Mk4,4221,1760643000,2025-10-17 05:30:00,-28.10022,153.48618,0.89,1.65,6.45,5.27,21.34,67.96,0.02,20.57
Palm Beach Mk4,4221,1760644800,2025-10-17 06:00:00,-28.1002,153.48622,0.93,1.47,6.25,5.44,21.3,73.24,0.03,88.88
Palm Beach Mk4,4221,1760646600,2025-10-17 06:30:00,-28.10022,153.4862,0.94,1.73,6.45,5.46,21.3,64.54,0.01,103.91
Palm Beach Mk4,4221,1760648400,2025-10-17 07:00:00,-28.10022,153.48622,0.91,1.37,7.14,5.35,21.34,64.36,0.03,71.3
Palm Beach Mk4,4221,1760650200,2025-10-17 07:30:00,-28.10022,153.48622,0.94,1.42,6.67,5.27,21.34,60.58,0.03,92.13
Palm Beach Mk4,4221,1760652000,2025-10-17 08:00:00,-28.10023,153.48622,0.9,1.49,6.9,5.23,21.38,62.34,0.03,92.04
Palm Beach Mk4,4221,1760653800,2025-10-17 08:30:00,-28.10023,153.4862,0.85,1.23,6.67,4.95,21.47,66.38,0.04,109.19
Palm Beach Mk4,4221,1760655600,2025-10-17 09:00:00,-28.10025,153.48618,0.85,1.26,6.67,4.56,21.47,71.39,0.08,146.81
Palm Beach Mk4,4221,1760657400,2025-10-17 09:30:00,-28.10027,153.48616,0.95,1.6,6.67,4.55,21.43,70.16,0.1,174.51
Palm Beach Mk4,4221,1760659200,2025-10-17 10:00:00,-28.10028,153.48616,0.9,1.59,6.45,4.37,21.47,75.35,0.12,173.71
Palm Beach Mk4,4221,1760661000,2025-10-17 10:30:00,-28.1003,153.48609,0.86,1.29,6.25,4.12,21.56,71.48,0.15,167.56
Palm Beach Mk4,4221,1760662800,2025-10-17 11:00:00,-28.1003,153.48607,0.89,1.51,7.14,3.98,21.56,64.62,0.18,169.41
Palm Beach Mk4,4221,1760664600,2025-10-17 11:30:00,-28.10031,153.48607,0.87,1.59,6.45,3.89,21.56,73.59,0.17,176.79
Palm Beach Mk4,4221,1760666400,2025-10-17 12:00:00,-28.1003,153.48607,0.92,1.69,6.9,3.83,21.38,60.49,0.18,170.37
Palm Beach Mk4,4221,1760668200,2025-10-17 12:30:00,-28.10034,153.48607,0.96,1.55,6.9,3.82,21.38,66.91,0.25,170.11
Palm Beach Mk4,4221,1760670000,2025-10-17 13:00:00,-28.10034,153.48607,0.9,1.46,6.67,3.64,21.47,63.04,0.21,167.74
Palm Beach Mk4,4221,1760671800,2025-10-17 13:30:00,-28.10034,153.48607,0.96,1.69,6.45,3.74,21.38,66.91,0.23,169.05
Palm Beach Mk4,4221,1760673600,2025-10-17 14:00:00,-28.10034,153.48612,0.97,1.69,6.67,3.67,21.38,58.91,0.26,159.21
Palm Beach Mk4,4221,1760675400,2025-10-17 14:30:00,-28.10031,153.48612,1.05,1.82,6.45,3.79,21.38,68.76,0.24,153.58
Palm Beach Mk4,4221,1760677200,2025-10-17 15:00:00,-28.10034,153.48612,1.05,1.67,6.45,3.71,21.34,63.04,0.26,163.34
Palm Beach Mk4,4221,1760679000,2025-10-17 15:30:00,-28.10034,153.48616,1.12,1.87,3.7,3.77,21.34,36.58,0.32,153.58
Palm Beach Mk4,4221,1760680800,2025-10-17 16:00:00,-28.10034,153.48618,1.11,1.73,6.9,3.79,21.34,70.43,0.34,148.4
Palm Beach Mk4,4221,1760682600,2025-10-17 16:30:00,-28.10031,153.4862,1.12,1.74,6.25,3.86,21.38,67.17,0.34,144.26
Palm Beach Mk4,4221,1760684400,2025-10-17 17:00:00,-28.10031,153.48622,1.15,1.71,6.67,3.91,21.38,66.82,0.33,145.05
Palm Beach Mk4,4221,1760686200,2025-10-17 17:30:00,-28.1003,153.48622,1.14,1.67,7.14,3.91,21.38,74.73,0.36,132.57
Palm Beach Mk4,4221,1760688000,2025-10-17 18:00:00,-28.1003,153.48622,1.07,1.83,7.14,3.83,21.38,74.38,0.36,135.82
Palm Beach Mk4,4221,1760689800,2025-10-17 18:30:00,-28.10028,153.48624,1.08,1.7,7.14,4.0,21.34,65.5,0.32,139.78
Palm Beach Mk4,4221,1760691600,2025-10-17 19:00:00,-28.10027,153.48624,1.04,1.64,7.14,4.03,21.25,53.28,0.35,133.01
Palm Beach Mk4,4221,1760693400,2025-10-17 19:30:00,-28.10028,153.48624,1.01,1.78,6.9,4.07,21.25,64.36,0.3,138.99
Palm Beach Mk4,4221,1760695200,2025-10-17 20:00:00,-28.10028,153.48624,0.95,1.54,6.25,4.28,21.21,70.43,0.28,131.69
Palm Beach Mk4,4221,1760697000,2025-10-17 20:30:00,-28.10028,153.48624,0.91,1.5,6.9,4.19,21.16,66.03,0.32,127.3
Palm Beach Mk4,4221,1760698800,2025-10-17 21:00:00,-28.10027,153.48627,0.97,1.61,6.9,4.27,21.16,73.24,0.32,130.73
Palm Beach Mk4,4221,1760700600,2025-10-17 21:30:00,-28.10028,153.48624,0.92,1.58,6.25,4.18,21.21,72.36,0.31,129.76
Palm Beach Mk4,4221,1760702400,2025-10-17 22:00:00,-28.10028,153.48624,0.94,1.53,6.67,4.17,21.16,71.13,0.32,123.96
Palm Beach Mk4,4221,1760704200,2025-10-17 22:30:00,-28.1003,153.48622,0.91,1.46,6.9,4.08,21.08,72.18,0.31,139.16
Palm Beach Mk4,4221,1760706000,2025-10-17 23:00:00,-28.1003,153.48622,0.88,1.63,7.14,4.3,21.03,74.65,0.3,134.77
Palm Beach Mk4,4221,1760707800,2025-10-17 23:30:00,-28.1003,153.48624,0.79,1.36,7.41,4.2,21.08,75.53,0.3,128.79
Palm Beach Mk4,4221,1760709600,2025-10-18 00:00:00,-28.1003,153.48622,0.9,1.48,6.45,4.42,21.21,76.67,0.33,133.27
Palm Beach Mk4,4221,1760711400,2025-10-18 00:30:00,-28.10028,153.48622,0.86,1.47,6.45,4.5,21.21,77.64,0.32,131.34
Palm Beach Mk4,4221,1760713200,2025-10-18 01:00:00,-28.10028,153.48622,0.87,1.39,6.9,4.57,21.25,61.72,0.25,126.42
Palm Beach Mk4,4221,1760715000,2025-10-18 01:30:00,-28.10028,153.48622,0.84,1.28,6.67,4.65,21.25,70.07,0.24,134.86
Palm Beach Mk4,4221,1760716800,2025-10-18 02:00:00,-28.10028,153.48622,0.82,1.51,7.14,4.56,21.21,66.21,0.29,140.22
Palm Beach Mk4,4221,1760718600,2025-10-18 02:30:00,-28.10027,153.48622,0.8,1.48,7.14,4.49,21.12,70.78,0.28,140.13
Palm Beach Mk4,4221,1760720400,2025-10-18 03:00:00,-28.10028,153.48622,0.85,1.35,6.9,4.55,20.99,71.13,0.27,140.66
Palm Beach Mk4,4221,1760722200,2025-10-18 03:30:00,-28.10028,153.48622,0.9,1.67,6.45,4.74,20.9,71.31,0.29,132.48
Palm Beach Mk4,4221,1760724000,2025-10-18 04:00:00,-28.10028,153.4862,0.87,1.48,7.41,4.75,20.81,71.04,0.27,152.0
Palm Beach Mk4,4221,1760725800,2025-10-18 04:30:00,-28.10028,153.4862,0.87,1.61,6.9,4.59,20.77,80.54,0.28,138.99
Palm Beach Mk4,4221,1760727600,2025-10-18 05:00:00,-28.10028,153.4862,0.9,1.43,6.9,4.55,20.77,71.57,0.26,145.49
Palm Beach Mk4,4221,1760729400,2025-10-18 05:30:00,-28.10028,153.48622,0.88,1.37,7.41,4.61,20.68,67.88,0.28,139.96
Palm Beach Mk4,4221,1760731200,2025-10-18 06:00:00,-28.10028,153.48622,0.91,1.46,7.14,4.46,20.59,72.36,0.28,137.58
Palm Beach Mk4,4221,1760733000,2025-10-18 06:30:00,-28.10028,153.48622,0.89,1.37,7.14,4.24,20.5,76.58,0.27,131.6
Palm Beach Mk4,4221,1760734800,2025-10-18 07:00:00,-28.10028,153.48622,0.91,1.76,7.41,4.37,20.55,79.31,0.3,139.52
Palm Beach Mk4,4221,1760736600,2025-10-18 07:30:00,-28.10028,153.48624,0.87,1.27,6.9,4.18,20.5,78.78,0.3,129.85
Palm Beach Mk4,4221,1760738400,2025-10-18 08:00:00,-28.10027,153.48627,0.86,1.57,6.9,4.04,20.5,70.6,0.3,133.36
Palm Beach Mk4,4221,1760740200,2025-10-18 08:30:00,-28.10027,153.48622,0.85,1.51,7.69,4.02,20.5,71.83,0.34,123.34
Palm Beach Mk4,4221,1760742000,2025-10-18 09:00:00,-28.10028,153.48622,0.93,1.7,7.14,4.2,20.5,69.72,0.31,126.68
Palm Beach Mk4,4221,1760743800,2025-10-18 09:30:00,-28.10028,153.48624,0.81,1.33,7.41,3.88,20.5,67.44,0.29,125.27
Palm Beach Mk4,4221,1760745600,2025-10-18 10:00:00,-28.10028,153.48622,0.81,1.3,7.41,3.97,20.68,69.55,0.29,131.16
Palm Beach Mk4,4221,1760747400,2025-10-18 10:30:00,-28.1003,153.48618,0.89,1.59,7.14,4.16,20.68,67.79,0.24,137.85
Palm Beach Mk4,4221,1760749200,2025-10-18 11:00:00,-28.1003,153.48616,0.87,1.48,7.14,4.01,20.68,69.55,0.21,138.99
Palm Beach Mk4,4221,1760751000,2025-10-18 11:30:00,-28.10031,153.48616,0.82,1.24,7.69,3.76,20.64,67.17,0.23,149.89
Palm Beach Mk4,4221,1760752800,2025-10-18 12:00:00,-28.10031,153.48609,0.82,1.47,6.9,3.66,20.46,72.1,0.25,146.64
Palm Beach Mk4,4221,1760754600,2025-10-18 12:30:00,-28.10031,153.48607,0.82,1.35,7.41,3.62,20.2,74.47,0.23,154.2
Palm Beach Mk4,4221,1760756400,2025-10-18 13:00:00,-28.10034,153.48605,0.84,1.53,7.14,3.61,20.02,71.83,0.27,158.15
Palm Beach Mk4,4221,1760758200,2025-10-18 13:30:00,-28.10034,153.48603,0.91,1.49,7.41,3.65,19.94,59.44,0.18,164.66
Palm Beach Mk4,4221,1760760000,2025-10-18 14:00:00,-28.10034,153.48607,1.0,2.02,7.69,3.79,19.94,69.2,0.27,161.85
Palm Beach Mk4,4221,1760761800,2025-10-18 14:30:00,-28.10034,153.48609,1.01,1.49,6.9,3.72,19.94,68.05,0.31,162.81
Palm Beach Mk4,4221,1760763600,2025-10-18 15:00:00,-28.10031,153.48607,1.04,1.63,8.0,3.79,19.85,67.0,0.27,160.53
Palm Beach Mk4,4221,1760765400,2025-10-18 15:30:00,-28.10031,153.48616,1.03,1.83,7.41,4.02,19.81,67.17,0.27,148.13
Palm Beach Mk4,4221,1760767200,2025-10-18 16:00:00,-28.10031,153.48616,1.0,1.59,7.14,4.32,19.72,72.62,0.25,146.02
Palm Beach Mk4,4221,1760769000,2025-10-18 16:30:00,-28.10031,153.48616,0.99,1.5,7.41,4.39,19.63,76.05,0.37,147.69
Palm Beach Mk4,4221,1760770800,2025-10-18 17:00:00,-28.10031,153.48618,0.92,1.65,7.69,4.3,19.85,66.91,0.39,152.53
Palm Beach Mk4,4221,1760772600,2025-10-18 17:30:00,-28.10027,153.48622,0.91,1.48,7.69,4.73,20.2,66.21,0.35,144.44
Palm Beach Mk4,4221,1760774400,2025-10-18 18:00:00,-28.1003,153.4862,0.99,1.47,7.69,4.76,20.28,71.83,0.33,157.54
Palm Beach Mk4,4221,1760776200,2025-10-18 18:30:00,-28.10028,153.48622,0.94,1.63,7.69,4.7,20.28,78.16,0.34,152.35
Palm Beach Mk4,4221,1760778000,2025-10-18 19:00:00,-28.10028,153.48622,0.89,1.44,7.69,4.54,20.24,73.94,0.31,152.62
Palm Beach Mk4,4221,1760779800,2025-10-18 19:30:00,-28.10028,153.4862,0.9,1.49,8.0,4.69,20.15,72.01,0.29,148.75
Palm Beach Mk4,4221,1760781600,2025-10-18 20:00:00,-28.10027,153.48624,0.88,1.44,7.41,4.78,20.15,73.33,0.33,143.38
